variant,variant_label,case,seed,episode,target_id,assigned_member_count,strict_all_8_groups_complete,arrival_time_mean_s,arrival_time_min_s,arrival_time_max_s,E_co_time_s,E_n_terminal_sample_g,E_miss_m,E_t_s
no_attention_residual,w/o A-R,case1,704,7,21,3,1,31.316666666666666,31.3,31.35,0.022222222222222143,0.41423000906175167,1.4866424561078189,31.35
no_attention_residual,w/o A-R,case1,704,7,22,3,1,39.2,39.2,39.2,0.0,0.4546644199104623,1.9389804799012111,39.2
no_attention_residual,w/o A-R,case1,704,7,23,3,1,33.949999999999996,33.9,34.0,0.03333333333333618,0.38432626928658786,1.954515730236988,34.0
no_attention_residual,w/o A-R,case1,704,7,24,2,1,31.75,31.75,31.75,0.0,0.41230505793027855,1.0616282062421907,31.75
no_attention_residual,w/o A-R,case1,704,7,25,2,1,37.8,37.8,37.8,0.0,0.37398630369353636,2.6905103134906243,37.8
no_attention_residual,w/o A-R,case1,704,7,26,2,1,35.925,35.9,35.95,0.02500000000000213,0.2682524005367843,0.9579172867544576,35.95
no_attention_residual,w/o A-R,case1,704,7,27,2,1,33.55,33.55,33.55,0.0,0.37183332708664263,1.7672870576210942,33.55
no_attention_residual,w/o A-R,case1,704,8,20,3,1,37.21666666666667,37.2,37.25,0.02222222222222096,0.38261420668193497,2.267398263933434,37.25
no_attention_residual,w/o A-R,case1,704,8,21,3,1,31.316666666666666,31.3,31.35,0.022222222222222143,0.34169344768397614,0.7011445514666422,31.35
no_attention_residual,w/o A-R,case1,704,8,22,3,1,39.2,39.2,39.2,0.0,0.29401163140933756,1.497197759828321,39.2
no_attention_residual,w/o A-R,case1,704,8,23,3,1,33.95,33.95,33.95,0.0,0.4207969771487545,1.408205398940148,33.95
no_attention_residual,w/o A-R,case1,704,8,24,2,1,31.75,31.75,31.75,0.0,0.2518517514461649,0.4496629578194642,31.75
no_attention_residual,w/o A-R,case1,704,8,25,2,1,37.8,37.8,37.8,0.0,0.4905671954869143,1.8571821287426409,37.8
no_attention_residual,w/o A-R,case1,704,8,26,2,1,35.925,35.9,35.95,0.02500000000000213,0.24358788490618266,0.8993809997573428,35.95
no_attention_residual,w/o A-R,case1,704,8,27,2,1,33.55,33.55,33.55,0.0,0.3783510353110863,2.3137812634488553,33.55
no_attention_residual,w/o A-R,case1,704,9,20,3,0,37.233333333333334,37.2,37.25,0.02222222222222096,0.3290758420064576,1.6372041742370527,37.25
no_attention_residual,w/o A-R,case1,704,9,21,3,0,31.316666666666666,31.3,31.35,0.022222222222222143,0.30411686215522643,1.1502622059778054,31.35
no_attention_residual,w/o A-R,case1,704,9,23,3,0,33.96666666666667,33.95,34.0,0.02222222222222096,0.3710941196502587,1.7614807828785854,34.0
no_attention_residual,w/o A-R,case1,704,9,24,2,0,31.75,31.75,31.75,0.0,0.3477236748290563,1.9633182598555825,31.75
no_attention_residual,w/o A-R,case1,704,9,25,2,0,37.8,37.8,37.8,0.0,0.4434380261839861,2.338949795971217,37.8
no_attention_residual,w/o A-R,case1,704,9,26,2,0,35.925,35.9,35.95,0.02500000000000213,0.292418607959126,0.6691229082657317,35.95
no_attention_residual,w/o A-R,case1,704,9,27,2,0,33.55,33.55,33.55,0.0,0.4360847119726651,2.2356916650148557,33.55
no_attention_residual,w/o A-R,case1,704,10,20,3,1,37.233333333333334,37.2,37.25,0.02222222222222096,0.2946583405655095,1.3768692428291025,37.25
no_attention_residual,w/o A-R,case1,704,10,21,3,1,31.316666666666666,31.3,31.35,0.022222222222222143,0.36112914362693654,0.8165117937201254,31.35
no_attention_residual,w/o A-R,case1,704,10,22,3,1,39.18333333333333,39.15,39.2,0.022222222222225696,0.28875254404022127,1.749150382061093,39.2
no_attention_residual,w/o A-R,case1,704,10,23,3,1,33.916666666666664,33.9,33.95,0.022222222222223326,0.28832648739181976,2.5179508383922147,33.95
no_attention_residual,w/o A-R,case1,704,10,24,2,1,31.75,31.75,31.75,0.0,0.35836628247460467,1.1982917369879396,31.75
no_attention_residual,w/o A-R,case1,704,10,25,2,1,37.8,37.8,37.8,0.0,0.4229444750282798,1.8354403654260687,37.8
no_attention_residual,w/o A-R,case1,704,10,26,2,1,35.925,35.9,35.95,0.02500000000000213,0.3790097629326058,1.0008142435389606,35.95
no_attention_residual,w/o A-R,case1,704,10,27,2,1,33.575,33.55,33.6,0.02500000000000213,0.3239768290199123,1.6231023290570152,33.6
no_attention_residual,w/o A-R,case1,704,11,20,3,1,37.233333333333334,37.2,37.25,0.02222222222222096,0.26526696313379206,1.487160038515831,37.25
no_attention_residual,w/o A-R,case1,704,11,21,3,1,31.316666666666666,31.3,31.35,0.022222222222222143,0.30505701944788416,0.9585870793357524,31.35
no_attention_residual,w/o A-R,case1,704,11,22,3,1,39.18333333333333,39.15,39.2,0.022222222222225696,0.2816546786174921,2.057525061765526,39.2
no_attention_residual,w/o A-R,case1,704,11,23,3,1,33.95,33.95,33.95,0.0,0.4063203394989692,1.8491440073504684,33.95
no_attention_residual,w/o A-R,case1,704,11,24,2,1,31.75,31.75,31.75,0.0,0.4963458754560406,0.9981573955787658,31.75
no_attention_residual,w/o A-R,case1,704,11,25,2,1,37.8,37.8,37.8,0.0,0.4089404423783918,1.827292232203011,37.8
no_attention_residual,w/o A-R,case1,704,11,26,2,1,35.925,35.9,35.95,0.02500000000000213,0.2201266784834289,1.7547961736277151,35.95
no_attention_residual,w/o A-R,case1,704,11,27,2,1,33.55,33.55,33.55,0.0,0.3985888849883058,2.6450507558593737,33.55
no_attention_residual,w/o A-R,case1,704,12,20,3,1,37.21666666666667,37.2,37.25,0.02222222222222096,0.32875745527736566,1.8435257672894565,37.25
no_attention_residual,w/o A-R,case1,704,12,21,3,1,31.316666666666666,31.3,31.35,0.022222222222222143,0.31663474501546346,0.9728807471360948,31.35
no_attention_residual,w/o A-R,case1,704,12,22,3,1,39.2,39.2,39.2,0.0,0.22323906458450415,1.6172120779180352,39.2
no_attention_residual,w/o A-R,case1,704,12,23,3,1,33.96666666666667,33.95,34.0,0.02222222222222096,0.3208596521759555,0.9487275856925749,34.0
no_attention_residual,w/o A-R,case1,704,12,24,2,1,31.75,31.75,31.75,0.0,0.45084405387013665,1.677311226517312,31.75
no_attention_residual,w/o A-R,case1,704,12,25,2,1,37.8,37.8,37.8,0.0,0.26665733683840276,1.8273352116228168,37.8
no_attention_residual,w/o A-R,case1,704,12,26,2,1,35.925,35.9,35.95,0.02500000000000213,0.315075887709965,0.6209484842738187,35.95
no_attention_residual,w/o A-R,case1,704,12,27,2,1,33.55,33.55,33.55,0.0,0.3931311704899364,2.4661090669995467,33.55
no_attention_residual,w/o A-R,case1,704,13,20,3,1,37.21666666666667,37.2,37.25,0.02222222222222096,0.33512171045184697,1.9076491545352636,37.25
no_attention_residual,w/o A-R,case1,704,13,21,3,1,31.316666666666666,31.3,31.35,0.022222222222222143,0.38961730670105627,1.0232644012986014,31.35
no_attention_residual,w/o A-R,case1,704,13,22,3,1,39.2,39.2,39.2,0.0,0.27110133576843454,1.8425590143355859,39.2
no_attention_residual,w/o A-R,case1,704,13,23,3,1,33.916666666666664,33.9,33.95,0.022222222222223326,0.316078386481829,2.3181590724668584,33.95
no_attention_residual,w/o A-R,case1,704,13,24,2,1,31.75,31.75,31.75,0.0,0.3896514248751125,1.7871518024696873,31.75
no_attention_residual,w/o A-R,case1,704,13,25,2,1,37.8,37.8,37.8,0.0,0.3545489176908828,1.503595617370141,37.8
no_attention_residual,w/o A-R,case1,704,13,26,2,1,35.925,35.9,35.95,0.02500000000000213,0.3545650006633243,1.4178895663894484,35.95
no_attention_residual,w/o A-R,case1,704,13,27,2,1,33.55,33.55,33.55,0.0,0.369893917150394,2.423048262175094,33.55
no_attention_residual,w/o A-R,case1,704,14,20,3,1,37.233333333333334,37.2,37.25,0.02222222222222096,0.28487108201295513,1.611267305900031,37.25
no_attention_residual,w/o A-R,case1,704,14,21,3,1,31.316666666666666,31.3,31.35,0.022222222222222143,0.27510620900654686,1.0088215699008396,31.35
no_attention_residual,w/o A-R,case1,704,14,22,3,1,39.18333333333333,39.15,39.2,0.022222222222225696,0.16664253190671138,1.6967848546755027,39.2
no_attention_residual,w/o A-R,case1,704,14,23,3,1,33.949999999999996,33.9,34.0,0.03333333333333618,0.3738188658043873,1.6733885336423073,34.0
no_attention_residual,w/o A-R,case1,704,14,24,2,1,31.75,31.75,31.75,0.0,0.48248867857802175,1.6477776455951099,31.75
no_attention_residual,w/o A-R,case1,704,14,25,2,1,37.8,37.8,37.8,0.0,0.3963635015236763,1.1198803184665636,37.8
no_attention_residual,w/o A-R,case1,704,14,26,2,1,35.9,35.9,35.9,0.0,0.3716692735794674,2.004534207067712,35.9
no_attention_residual,w/o A-R,case1,704,14,27,2,1,33.55,33.55,33.55,0.0,0.35980537301463905,2.8017845065489073,33.55
no_attention_residual,w/o A-R,case1,704,15,20,3,1,37.233333333333334,37.2,37.25,0.02222222222222096,0.35436560369315345,1.6274690395260338,37.25
no_attention_residual,w/o A-R,case1,704,15,21,3,1,31.316666666666666,31.3,31.35,0.022222222222222143,0.39044467127833943,1.1749387424758007,31.35
no_attention_residual,w/o A-R,case1,704,15,22,3,1,39.2,39.2,39.2,0.0,0.2352428731199949,1.4308869062937568,39.2
no_attention_residual,w/o A-R,case1,704,15,23,3,1,33.916666666666664,33.9,33.95,0.022222222222223326,0.36759040609426313,2.174345651437907,33.95
no_attention_residual,w/o A-R,case1,704,15,24,2,1,31.75,31.75,31.75,0.0,0.2962710714729469,1.1368163325060197,31.75
no_attention_residual,w/o A-R,case1,704,15,25,2,1,37.8,37.8,37.8,0.0,0.5128400597599991,1.9690505544143493,37.8
no_attention_residual,w/o A-R,case1,704,15,26,2,1,35.875,35.85,35.9,0.02499999999999858,0.4043557665473684,2.5494476331032425,35.9
no_attention_residual,w/o A-R,case1,704,15,27,2,1,33.55,33.55,33.55,0.0,0.2864607838258909,2.1851919837088176,33.55
no_attention_residual,w/o A-R,case1,704,16,20,3,1,37.21666666666667,37.2,37.25,0.02222222222222096,0.4287104340782144,2.0868963947175776,37.25
no_attention_residual,w/o A-R,case1,704,16,21,3,1,31.316666666666666,31.3,31.35,0.022222222222222143,0.3610109767451046,0.867112321634794,31.35
no_attention_residual,w/o A-R,case1,704,16,22,3,1,39.2,39.2,39.2,0.0,0.2935735038818822,1.9498012239520575,39.2
no_attention_residual,w/o A-R,case1,704,16,23,3,1,33.916666666666664,33.9,33.95,0.022222222222223326,0.351310360710032,2.3090305121825394,33.95
no_attention_residual,w/o A-R,case1,704,16,24,2,1,31.75,31.75,31.75,0.0,0.341848929739324,2.1330753229216453,31.75
no_attention_residual,w/o A-R,case1,704,16,25,2,1,37.8,37.8,37.8,0.0,0.5504021321436663,1.3205834791915803,37.8
no_attention_residual,w/o A-R,case1,704,16,26,2,1,35.925,35.9,35.95,0.02500000000000213,0.4510306147210411,1.6728477420798833,35.95
no_attention_residual,w/o A-R,case1,704,16,27,2,1,33.55,33.55,33.55,0.0,0.38355506736280814,2.292383269438017,33.55
no_attention_residual,w/o A-R,case1,704,17,20,3,1,37.21666666666667,37.2,37.25,0.02222222222222096,0.29396331018476,1.6235604682537652,37.25
no_attention_residual,w/o A-R,case1,704,17,21,3,1,31.316666666666666,31.3,31.35,0.022222222222222143,0.35601497164114937,1.082800103276082,31.35
no_attention_residual,w/o A-R,case1,704,17,22,3,1,39.2,39.2,39.2,0.0,0.260034701471333,1.4196313449178393,39.2
no_attention_residual,w/o A-R,case1,704,17,23,3,1,33.916666666666664,33.9,33.95,0.022222222222223326,0.41364244516919885,2.7371684610992055,33.95
no_attention_residual,w/o A-R,case1,704,17,24,2,1,31.75,31.75,31.75,0.0,0.48399358688396493,1.2097781385979673,31.75
no_attention_residual,w/o A-R,case1,704,17,25,2,1,37.8,37.8,37.8,0.0,0.5567145005884013,1.792455940036111,37.8
no_attention_residual,w/o A-R,case1,704,17,26,2,1,35.925,35.9,35.95,0.02500000000000213,0.2466358586462693,1.3308126320991083,35.95
no_attention_residual,w/o A-R,case1,704,17,27,2,1,33.55,33.55,33.55,0.0,0.23111215400524,2.4964768588897863,33.55
no_attention_residual,w/o A-R,case1,704,18,20,3,0,37.21666666666667,37.2,37.25,0.02222222222222096,0.3372892813339272,1.7247938585022229,37.25
no_attention_residual,w/o A-R,case1,704,18,21,3,0,31.316666666666666,31.3,31.35,0.022222222222222143,0.39801772680210873,0.9066875280433582,31.35
no_attention_residual,w/o A-R,case1,704,18,22,3,0,39.2,39.2,39.2,0.0,0.346846356876188,1.4663430336499346,39.2
no_attention_residual,w/o A-R,case1,704,18,23,3,0,33.93333333333333,33.9,33.95,0.022222222222225696,0.42093657949172697,2.168485995899616,33.95
no_attention_residual,w/o A-R,case1,704,18,24,2,0,31.75,31.75,31.75,0.0,0.3686295983759931,0.9260582597393705,31.75
no_attention_residual,w/o A-R,case1,704,18,26,2,0,35.925,35.9,35.95,0.02500000000000213,0.25567646996496574,1.0128208438270376,35.95
no_attention_residual,w/o A-R,case1,704,18,27,2,0,33.55,33.55,33.55,0.0,0.5126878034170227,2.158086747594239,33.55
no_attention_residual,w/o A-R,case1,704,19,20,3,1,37.233333333333334,37.2,37.25,0.02222222222222096,0.33434403052073053,2.167331422435233,37.25
no_attention_residual,w/o A-R,case1,704,19,21,3,1,31.316666666666666,31.3,31.35,0.022222222222222143,0.3903671407609499,1.1713485827877304,31.35
no_attention_residual,w/o A-R,case1,704,19,22,3,1,39.18333333333333,39.15,39.2,0.022222222222225696,0.3291645193599903,1.7426883805811866,39.2
no_attention_residual,w/o A-R,case1,704,19,23,3,1,33.916666666666664,33.9,33.95,0.022222222222223326,0.34363092870752227,2.428583059830391,33.95
no_attention_residual,w/o A-R,case1,704,19,24,2,1,31.75,31.75,31.75,0.0,0.3575733328470396,1.591974445365731,31.75
no_attention_residual,w/o A-R,case1,704,19,25,2,1,37.8,37.8,37.8,0.0,0.45983657742721523,2.0689749240083044,37.8
no_attention_residual,w/o A-R,case1,704,19,26,2,1,35.925,35.9,35.95,0.02500000000000213,0.4289395108493209,1.6133454863550898,35.95
no_attention_residual,w/o A-R,case1,704,19,27,2,1,33.55,33.55,33.55,0.0,0.27969635336965226,1.9170580699214779,33.55
no_attention_residual,w/o A-R,case1,704,20,20,3,1,37.21666666666667,37.2,37.25,0.02222222222222096,0.3202374679780937,1.912348855251519,37.25
no_attention_residual,w/o A-R,case1,704,20,21,3,1,31.316666666666666,31.3,31.35,0.022222222222222143,0.3957027980483658,1.5172341596070023,31.35
no_attention_residual,w/o A-R,case1,704,20,22,3,1,39.18333333333333,39.15,39.2,0.022222222222225696,0.21027773698213148,2.2213331225449733,39.2
no_attention_residual,w/o A-R,case1,704,20,23,3,1,33.96666666666667,33.95,34.0,0.02222222222222096,0.31934683786928186,1.274291936369486,34.0
no_attention_residual,w/o A-R,case1,704,20,24,2,1,31.75,31.75,31.75,0.0,0.4711843264466345,1.2083556556634893,31.75
no_attention_residual,w/o A-R,case1,704,20,25,2,1,37.8,37.8,37.8,0.0,0.5730722775727493,1.7768930425785254,37.8
no_attention_residual,w/o A-R,case1,704,20,26,2,1,35.925,35.9,35.95,0.02500000000000213,0.24496792553591937,1.3251939873514664,35.95
no_attention_residual,w/o A-R,case1,704,20,27,2,1,33.55,33.55,33.55,0.0,0.23997312856852743,2.194818881549956,33.55
no_attention_residual,w/o A-R,case1,705,1,20,3,1,36.06666666666666,36.05,36.1,0.022222222222223326,0.17554512490457022,1.9157118526224937,36.1
no_attention_residual,w/o A-R,case1,705,1,21,3,1,33.18333333333333,33.15,33.2,0.022222222222225696,0.30661919509231567,1.9068253952240302,33.2
no_attention_residual,w/o A-R,case1,705,1,22,3,1,39.31666666666666,39.3,39.35,0.022222222222223326,0.30616294881926814,1.7073020350956014,39.35
no_attention_residual,w/o A-R,case1,705,1,23,3,1,34.166666666666664,34.15,34.2,0.022222222222223326,0.2125868646290496,2.339164311265069,34.2
no_attention_residual,w/o A-R,case1,705,1,24,2,1,32.3,32.3,32.3,0.0,0.25455589415991997,1.4050325243585862,32.3
no_attention_residual,w/o A-R,case1,705,1,25,2,1,40.325,40.3,40.35,0.02500000000000213,0.24098721616057517,2.4367983297599025,40.35
no_attention_residual,w/o A-R,case1,705,1,26,2,1,35.975,35.95,36.0,0.02499999999999858,0.29709515684394405,1.8356357894262039,36.0
no_attention_residual,w/o A-R,case1,705,1,27,2,1,34.95,34.95,34.95,0.0,0.3231332713388979,1.8713359669970173,34.95
no_attention_residual,w/o A-R,case1,705,2,20,3,1,36.06666666666666,36.05,36.1,0.022222222222223326,0.3071645352113815,1.5174390632269732,36.1
no_attention_residual,w/o A-R,case1,705,2,21,3,1,33.166666666666664,33.15,33.2,0.022222222222223326,0.24288744724388875,1.9382177998906769,33.2
no_attention_residual,w/o A-R,case1,705,2,22,3,1,39.3,39.3,39.3,0.0,0.24949451044926088,2.3308442851875033,39.3
no_attention_residual,w/o A-R,case1,705,2,23,3,1,34.166666666666664,34.15,34.2,0.022222222222223326,0.22482197759942593,2.3815633750564813,34.2
no_attention_residual,w/o A-R,case1,705,2,24,2,1,32.3,32.3,32.3,0.0,0.27801496723366204,1.8947160532428393,32.3
no_attention_residual,w/o A-R,case1,705,2,25,2,1,40.325,40.3,40.35,0.02500000000000213,0.25972512881836335,2.2926225687685697,40.35
no_attention_residual,w/o A-R,case1,705,2,26,2,1,35.975,35.95,36.0,0.02499999999999858,0.16969866647611984,2.016916495345174,36.0
no_attention_residual,w/o A-R,case1,705,2,27,2,1,34.95,34.95,34.95,0.0,0.22153412034207212,2.6237855493321405,34.95
no_attention_residual,w/o A-R,case1,705,3,20,3,1,36.06666666666666,36.05,36.1,0.022222222222223326,0.43566481906991733,1.498085393585032,36.1
no_attention_residual,w/o A-R,case1,705,3,21,3,1,33.166666666666664,33.15,33.2,0.022222222222223326,0.31349627272391695,1.0941714894889476,33.2
no_attention_residual,w/o A-R,case1,705,3,22,3,1,39.31666666666666,39.3,39.35,0.022222222222223326,0.2627183478773822,1.533253137819323,39.35
no_attention_residual,w/o A-R,case1,705,3,23,3,1,34.166666666666664,34.15,34.2,0.022222222222223326,0.28635434810512,2.209427762542227,34.2
no_attention_residual,w/o A-R,case1,705,3,24,2,1,32.3,32.3,32.3,0.0,0.3459112753810059,2.8801361936608174,32.3
no_attention_residual,w/o A-R,case1,705,3,25,2,1,40.325,40.3,40.35,0.02500000000000213,0.24578338946210526,2.3432438130022466,40.35
no_attention_residual,w/o A-R,case1,705,3,26,2,1,35.975,35.95,36.0,0.02499999999999858,0.15791240186246086,1.6648283279716254,36.0
no_attention_residual,w/o A-R,case1,705,3,27,2,1,34.95,34.95,34.95,0.0,0.2644328738554962,2.469731981225438,34.95
no_attention_residual,w/o A-R,case1,705,4,20,3,1,36.06666666666666,36.05,36.1,0.022222222222223326,0.19444897192706767,1.4076194528727164,36.1
no_attention_residual,w/o A-R,case1,705,4,21,3,1,33.166666666666664,33.15,33.2,0.022222222222223326,0.2707541794249244,1.6091058830596692,33.2
no_attention_residual,w/o A-R,case1,705,4,22,3,1,39.3,39.3,39.3,0.0,0.22351611886734565,2.028368544951824,39.3
no_attention_residual,w/o A-R,case1,705,4,23,3,1,34.166666666666664,34.15,34.2,0.022222222222223326,0.263391470292164,2.172591453604754,34.2
no_attention_residual,w/o A-R,case1,705,4,24,2,1,32.3,32.3,32.3,0.0,0.2745693745887906,2.0158490504210285,32.3
no_attention_residual,w/o A-R,case1,705,4,25,2,1,40.3,40.3,40.3,0.0,0.30061932587009266,2.5666816402433326,40.3
no_attention_residual,w/o A-R,case1,705,4,26,2,1,35.975,35.95,36.0,0.02499999999999858,0.2872893337701115,2.191766560484978,36.0
no_attention_residual,w/o A-R,case1,705,4,27,2,1,34.95,34.95,34.95,0.0,0.17093182160752282,2.364232477963894,34.95
no_attention_residual,w/o A-R,case1,705,5,20,3,1,36.06666666666666,36.05,36.1,0.022222222222223326,0.35460660414108025,1.2152923907744324,36.1
no_attention_residual,w/o A-R,case1,705,5,21,3,1,33.166666666666664,33.15,33.2,0.022222222222223326,0.2921090108114568,1.5272307544778776,33.2
no_attention_residual,w/o A-R,case1,705,5,22,3,1,39.31666666666666,39.3,39.35,0.022222222222223326,0.1797249200637618,1.675726688649081,39.35
no_attention_residual,w/o A-R,case1,705,5,23,3,1,34.166666666666664,34.15,34.2,0.022222222222223326,0.2727545105411411,2.0803865825789334,34.2
no_attention_residual,w/o A-R,case1,705,5,24,2,1,32.3,32.3,32.3,0.0,0.36956388361962633,1.6500259036011564,32.3
no_attention_residual,w/o A-R,case1,705,5,25,2,1,40.3,40.3,40.3,0.0,0.2878719018159762,2.291077079691395,40.3
no_attention_residual,w/o A-R,case1,705,5,26,2,1,35.975,35.95,36.0,0.02499999999999858,0.2306191860029662,1.9439901697783974,36.0
no_attention_residual,w/o A-R,case1,705,5,27,2,1,34.95,34.95,34.95,0.0,0.16067245101668792,2.2034643569244183,34.95
no_attention_residual,w/o A-R,case1,705,6,20,3,1,36.06666666666666,36.05,36.1,0.022222222222223326,0.24731597683785211,1.9529193955715491,36.1
no_attention_residual,w/o A-R,case1,705,6,21,3,1,33.166666666666664,33.15,33.2,0.022222222222223326,0.22381031975395482,1.4832610773880492,33.2
no_attention_residual,w/o A-R,case1,705,6,22,3,1,39.31666666666666,39.3,39.35,0.022222222222223326,0.49984040855181217,1.8709925666465959,39.35
no_attention_residual,w/o A-R,case1,705,6,23,3,1,34.166666666666664,34.15,34.2,0.022222222222223326,0.2736937600448181,2.185662930623959,34.2
no_attention_residual,w/o A-R,case1,705,6,24,2,1,32.3,32.3,32.3,0.0,0.3386233354720714,1.6831340789007627,32.3
no_attention_residual,w/o A-R,case1,705,6,25,2,1,40.35,40.35,40.35,0.0,0.3637969680682165,2.3048808790320043,40.35
no_attention_residual,w/o A-R,case1,705,6,26,2,1,35.975,35.95,36.0,0.02499999999999858,0.1939846353025702,1.9937425308916683,36.0
no_attention_residual,w/o A-R,case1,705,6,27,2,1,34.95,34.95,34.95,0.0,0.4215601960714909,2.0076853099564906,34.95
no_attention_residual,w/o A-R,case1,705,7,20,3,1,36.06666666666666,36.05,36.1,0.022222222222223326,0.2909731859444883,1.5547389745197169,36.1
no_attention_residual,w/o A-R,case1,705,7,21,3,1,33.166666666666664,33.15,33.2,0.022222222222223326,0.23641102787916338,1.9330190753731742,33.2
no_attention_residual,w/o A-R,case1,705,7,22,3,1,39.31666666666666,39.3,39.35,0.022222222222223326,0.4084086069894959,1.3310815840191348,39.35
no_attention_residual,w/o A-R,case1,705,7,23,3,1,34.166666666666664,34.15,34.2,0.022222222222223326,0.473913689778235,1.8326429474341648,34.2
no_attention_residual,w/o A-R,case1,705,7,24,2,1,32.3,32.3,32.3,0.0,0.4799859426835883,2.4342308367184256,32.3
no_attention_residual,w/o A-R,case1,705,7,25,2,1,40.35,40.35,40.35,0.0,0.33922467112404386,2.0822409751965116,40.35
no_attention_residual,w/o A-R,case1,705,7,26,2,1,35.975,35.95,36.0,0.02499999999999858,0.22329179305175878,1.5541420098547667,36.0
no_attention_residual,w/o A-R,case1,705,7,27,2,1,34.975,34.95,35.0,0.02499999999999858,0.2084853712885147,2.2429013872199155,35.0
no_attention_residual,w/o A-R,case1,705,8,20,3,1,36.06666666666666,36.05,36.1,0.022222222222223326,0.4653883797121825,1.495275295486936,36.1
no_attention_residual,w/o A-R,case1,705,8,21,3,1,33.166666666666664,33.15,33.2,0.022222222222223326,0.2033501042699916,1.6962147834204873,33.2
no_attention_residual,w/o A-R,case1,705,8,22,3,1,39.31666666666666,39.3,39.35,0.022222222222223326,0.27985412721268255,2.2530505277829707,39.35
no_attention_residual,w/o A-R,case1,705,8,23,3,1,34.166666666666664,34.15,34.2,0.022222222222223326,0.3220545519364087,2.3363985259118922,34.2
no_attention_residual,w/o A-R,case1,705,8,24,2,1,32.3,32.3,32.3,0.0,0.2451764231757751,2.2191252752611534,32.3
no_attention_residual,w/o A-R,case1,705,8,25,2,1,40.3,40.3,40.3,0.0,0.1953607124311728,2.5004629290496383,40.3
no_attention_residual,w/o A-R,case1,705,8,26,2,1,35.975,35.95,36.0,0.02499999999999858,0.22214082108962546,1.6413112431994044,36.0
no_attention_residual,w/o A-R,case1,705,8,27,2,1,34.95,34.95,34.95,0.0,0.25419791022772886,2.3898419633563655,34.95
no_attention_residual,w/o A-R,case1,705,9,20,3,1,36.06666666666666,36.05,36.1,0.022222222222223326,0.2564409595991851,2.100028762600924,36.1
no_attention_residual,w/o A-R,case1,705,9,21,3,1,33.166666666666664,33.15,33.2,0.022222222222223326,0.2804908770457067,1.910092693810855,33.2
no_attention_residual,w/o A-R,case1,705,9,22,3,1,39.31666666666666,39.3,39.35,0.022222222222223326,0.2386772975267141,1.3720525688584881,39.35
no_attention_residual,w/o A-R,case1,705,9,23,3,1,34.166666666666664,34.15,34.2,0.022222222222223326,0.21511436194148484,2.081754518268915,34.2
no_attention_residual,w/o A-R,case1,705,9,24,2,1,32.3,32.3,32.3,0.0,0.39696499264866264,2.1257079624630966,32.3
no_attention_residual,w/o A-R,case1,705,9,25,2,1,40.35,40.35,40.35,0.0,0.6309214916499082,1.550978653134178,40.35
no_attention_residual,w/o A-R,case1,705,9,26,2,1,35.975,35.95,36.0,0.02499999999999858,0.25329176678052123,2.1577651902919737,36.0
no_attention_residual,w/o A-R,case1,705,9,27,2,1,34.95,34.95,34.95,0.0,0.2633102920766655,2.313207531151307,34.95
no_attention_residual,w/o A-R,case1,705,10,20,3,1,36.06666666666666,36.05,36.1,0.022222222222223326,0.38272201352485075,2.0701147453492776,36.1
no_attention_residual,w/o A-R,case1,705,10,21,3,1,33.15,33.15,33.15,0.0,0.29774072081124253,2.6356945895543227,33.15
no_attention_residual,w/o A-R,case1,705,10,22,3,1,39.31666666666666,39.3,39.35,0.022222222222223326,0.29823438176469835,1.6446747744969834,39.35
no_attention_residual,w/o A-R,case1,705,10,23,3,1,34.166666666666664,34.15,34.2,0.022222222222223326,0.3901025065227927,2.1442432014003687,34.2
no_attention_residual,w/o A-R,case1,705,10,24,2,1,32.3,32.3,32.3,0.0,0.7183074358063667,1.6960808942929497,32.3
no_attention_residual,w/o A-R,case1,705,10,25,2,1,40.35,40.35,40.35,0.0,0.3649823126878328,2.202864853357954,40.35
no_attention_residual,w/o A-R,case1,705,10,26,2,1,35.975,35.95,36.0,0.02499999999999858,0.19872294727535225,2.4049239963361657,36.0
no_attention_residual,w/o A-R,case1,705,10,27,2,1,34.975,34.95,35.0,0.02499999999999858,0.2642698576453365,2.212722200450296,35.0
no_attention_residual,w/o A-R,case1,705,11,20,3,1,36.06666666666666,36.05,36.1,0.022222222222223326,0.32465887049757713,1.2986550436529793,36.1
no_attention_residual,w/o A-R,case1,705,11,21,3,1,33.166666666666664,33.15,33.2,0.022222222222223326,0.3256718410997122,1.2525450965011447,33.2
no_attention_residual,w/o A-R,case1,705,11,22,3,1,39.31666666666666,39.3,39.35,0.022222222222223326,0.28638366055041325,1.4900624574597263,39.35
no_attention_residual,w/o A-R,case1,705,11,23,3,1,34.166666666666664,34.15,34.2,0.022222222222223326,0.1671034779550796,1.9636236784551466,34.2
no_attention_residual,w/o A-R,case1,705,11,24,2,1,32.3,32.3,32.3,0.0,0.24445812357956764,1.4650330252480317,32.3
no_attention_residual,w/o A-R,case1,705,11,25,2,1,40.325,40.3,40.35,0.02500000000000213,0.5353020704193665,2.4535099823179953,40.35
no_attention_residual,w/o A-R,case1,705,11,26,2,1,35.975,35.95,36.0,0.02499999999999858,0.19745240110701895,1.974132879802243,36.0
no_attention_residual,w/o A-R,case1,705,11,27,2,1,34.975,34.95,35.0,0.02499999999999858,0.513295113173707,2.4470124821418606,35.0
