variant,variant_label,case,seed,episode,hit_count,target_hit_count,target_sync_count,evaluator_all_hit,evaluator_all_sync,complete_group_count,has_complete_group,strict_all_8_groups_complete,E_co_time_s,E_n_terminal_sample_g,E_miss_m,E_t_s
no_attention_residual,w/o A-R,case1,702,3,18,7,7,False,False,7,1,0,0.013095238095237351,0.26154458986272283,1.5472238297418897,35.75714285714285
no_attention_residual,w/o A-R,case1,702,4,20,8,8,True,True,8,1,1,0.014583333333332948,0.31501661492005606,1.6164017807943403,35.4375
no_attention_residual,w/o A-R,case1,702,5,19,8,7,True,False,7,1,0,0.013095238095237351,0.31307484178317974,1.6889713695948925,35.74999999999999
no_attention_residual,w/o A-R,case1,702,6,18,7,7,False,False,7,1,0,0.013095238095237351,0.2796252830830616,1.4600748942639223,35.74999999999999
no_attention_residual,w/o A-R,case1,702,7,19,8,7,True,False,7,1,0,0.013095238095237351,0.24599143284341068,1.3674060407086353,35.74999999999999
no_attention_residual,w/o A-R,case1,702,8,19,8,7,True,False,7,1,0,0.01666666666666572,0.27698218748599784,1.5487503069391302,35.75714285714285
no_attention_residual,w/o A-R,case1,702,9,19,8,7,True,False,7,1,0,0.013095238095237351,0.3024190725698493,1.5385820518192317,35.75714285714285
no_attention_residual,w/o A-R,case1,702,10,19,8,7,True,False,7,1,0,0.013095238095237351,0.27904226815181227,1.7568328331685379,35.74999999999999
no_attention_residual,w/o A-R,case1,702,11,19,8,7,True,False,7,1,0,0.013492063492062726,0.26289067187621956,1.6059593185882075,35.75000000000001
no_attention_residual,w/o A-R,case1,702,12,19,8,7,True,False,7,1,0,0.01666666666666572,0.32957303631302654,1.6415054589973113,35.75714285714285
no_attention_residual,w/o A-R,case1,702,13,20,8,8,True,True,8,1,1,0.008680555555555063,0.3148604605494781,1.6895251698099742,35.41875
no_attention_residual,w/o A-R,case1,702,14,19,8,7,True,False,7,1,0,0.013095238095237351,0.3083228112182836,1.7342491074631359,35.74999999999999
no_attention_residual,w/o A-R,case1,702,15,20,8,8,True,True,8,1,1,0.01770833333333277,0.35643841911400553,1.8017416859894988,35.4375
no_attention_residual,w/o A-R,case1,702,16,19,8,7,True,False,7,1,0,0.01309523809523769,0.2973766904309002,1.751893261366553,35.74285714285715
no_attention_residual,w/o A-R,case1,702,17,19,8,7,True,False,7,1,0,0.009920634920634358,0.2882612107412851,1.5492945027809155,35.76428571428571
no_attention_residual,w/o A-R,case1,702,18,20,8,8,True,True,8,1,1,0.014583333333332504,0.3034854566667641,1.7399140072808834,35.4375
no_attention_residual,w/o A-R,case1,702,19,20,8,8,True,True,8,1,1,0.008680555555555063,0.3356080977525491,1.7972699128151304,35.41875
no_attention_residual,w/o A-R,case1,702,20,20,8,8,True,True,8,1,1,0.011458333333333126,0.28112201449379703,1.4845668650970318,35.43125
no_attention_residual,w/o A-R,case1,703,1,20,8,8,True,True,8,1,1,0.014236111111110894,0.2981346689975749,1.8124695001321176,35.449999999999996
no_attention_residual,w/o A-R,case1,703,2,20,8,8,True,True,8,1,1,0.014236111111110599,0.2812762208917249,2.0151140395753595,35.443749999999994
no_attention_residual,w/o A-R,case1,703,3,20,8,8,True,True,8,1,1,0.01736111111111116,0.2636468251309063,1.5539336671424444,35.45625
no_attention_residual,w/o A-R,case1,703,4,20,8,8,True,True,8,1,1,0.011458333333332979,0.2652466537799978,1.6235378022179905,35.449999999999996
no_attention_residual,w/o A-R,case1,703,5,19,8,7,True,False,7,1,0,0.01626984126984102,0.2782940941058365,1.4000215868248118,35.9
no_attention_residual,w/o A-R,case1,703,6,20,8,8,True,True,8,1,1,0.017361111111110866,0.28461920460862256,1.735493490342407,35.449999999999996
no_attention_residual,w/o A-R,case1,703,7,20,8,8,True,True,8,1,1,0.014236111111110599,0.3145360653977153,1.737278153747388,35.443749999999994
no_attention_residual,w/o A-R,case1,703,8,20,8,8,True,True,8,1,1,0.01736111111111116,0.2787607696367972,1.728746147383825,35.45625
no_attention_residual,w/o A-R,case1,703,9,20,8,8,True,True,8,1,1,0.01736111111111116,0.3484094465755375,1.6892862098231956,35.45625
no_attention_residual,w/o A-R,case1,703,10,19,8,7,True,False,7,1,0,0.01309523809523769,0.3172206107754962,1.5653871760005704,34.93571428571428
no_attention_residual,w/o A-R,case1,703,11,20,8,8,True,True,8,1,1,0.014236111111110894,0.3483964047455198,1.69864665979618,35.45625
no_attention_residual,w/o A-R,case1,703,12,20,8,8,True,True,8,1,1,0.014236111111110894,0.3574114945511158,1.7015847186773483,35.449999999999996
no_attention_residual,w/o A-R,case1,703,13,20,8,8,True,True,8,1,1,0.014236111111110599,0.3448146050051969,1.7444784247815728,35.443749999999994
no_attention_residual,w/o A-R,case1,703,14,20,8,8,True,True,8,1,1,0.014583333333333245,0.3039176571594638,1.810967492623188,35.449999999999996
no_attention_residual,w/o A-R,case1,703,15,20,8,8,True,True,8,1,1,0.01736111111111116,0.288697410745592,1.504260348429005,35.45625
no_attention_residual,w/o A-R,case1,703,16,20,8,8,True,True,8,1,1,0.005902777777777443,0.3446278072689156,1.684928224351186,35.443749999999994
no_attention_residual,w/o A-R,case1,703,17,20,8,8,True,True,8,1,1,0.011458333333332979,0.25917973435168334,1.6006410347058768,35.45625
no_attention_residual,w/o A-R,case1,703,18,20,8,8,True,True,8,1,1,0.014236111111110599,0.27387012344710127,1.7474177614794637,35.443749999999994
no_attention_residual,w/o A-R,case1,703,19,20,8,8,True,True,8,1,1,0.017361111111110866,0.2803707087102441,1.7870466122253046,35.449999999999996
no_attention_residual,w/o A-R,case1,703,20,20,8,8,True,True,8,1,1,0.01736111111111116,0.34856587119741694,1.6386435706470825,35.45625
no_attention_residual,w/o A-R,case1,704,1,20,8,8,True,True,8,1,1,0.01423611111111119,0.3956525436972451,1.8280934586626376,35.10625
no_attention_residual,w/o A-R,case1,704,2,20,8,8,True,True,8,1,1,0.014236111111111487,0.36272847316561685,1.8548880222728212,35.1
no_attention_residual,w/o A-R,case1,704,3,20,8,8,True,True,8,1,1,0.011458333333333867,0.3381203902122182,1.8818149451653101,35.1
no_attention_residual,w/o A-R,case1,704,4,20,8,8,True,True,8,1,1,0.01736111111111131,0.38843145815137525,1.9581828384722253,35.1
no_attention_residual,w/o A-R,case1,704,5,20,8,8,True,True,8,1,1,0.011458333333333275,0.3520295959531482,1.3113774556451958,35.10625
no_attention_residual,w/o A-R,case1,704,6,20,8,8,True,True,8,1,1,0.008680555555555655,0.3410234797005753,1.6585161525772645,35.1
no_attention_residual,w/o A-R,case1,704,7,20,8,8,True,True,8,1,1,0.012847222222222676,0.3840968451275304,1.7041393502411348,35.10625
no_attention_residual,w/o A-R,case1,704,8,20,8,8,True,True,8,1,1,0.008680555555555655,0.35043426625929386,1.424244165492106,35.1
no_attention_residual,w/o A-R,case1,704,9,19,8,7,True,False,7,1,0,0.01309523809523803,0.360564549250968,1.6794328274572616,34.521428571428565
no_attention_residual,w/o A-R,case1,704,10,20,8,8,True,True,8,1,1,0.01736111111111205,0.3396454831349862,1.514766366501565,35.10625
no_attention_residual,w/o A-R,case1,704,11,20,8,8,True,True,8,1,1,0.011458333333333867,0.34778761025053806,1.6972140930295554,35.1
no_attention_residual,w/o A-R,case1,704,12,20,8,8,True,True,8,1,1,0.011458333333333275,0.32689992074521623,1.496756270931207,35.10625
no_attention_residual,w/o A-R,case1,704,13,20,8,8,True,True,8,1,1,0.01145833333333357,0.34757224997286,1.7779146113800852,35.1
no_attention_residual,w/o A-R,case1,704,14,20,8,8,True,True,8,1,1,0.012500000000000622,0.3388456894283006,1.6955298677246216,35.1
no_attention_residual,w/o A-R,case1,704,15,20,8,8,True,True,8,1,1,0.011458333333333126,0.3559464044739945,1.781018355433241,35.09375
no_attention_residual,w/o A-R,case1,704,16,20,8,8,True,True,8,1,1,0.01145833333333357,0.3951802524227591,1.8289662832647617,35.1
no_attention_residual,w/o A-R,case1,704,17,20,8,8,True,True,8,1,1,0.01145833333333357,0.35526394107378956,1.7115854933962331,35.1
no_attention_residual,w/o A-R,case1,704,18,19,8,7,True,False,7,1,0,0.013095238095238704,0.37715483089456175,1.4804680381793973,34.714285714285715
no_attention_residual,w/o A-R,case1,704,19,20,8,8,True,True,8,1,1,0.014236111111111782,0.36544404923030266,1.837663046410643,35.1
no_attention_residual,w/o A-R,case1,704,20,20,8,8,True,True,8,1,1,0.014236111111111487,0.34684531237521293,1.6788087051145522,35.10625
no_attention_residual,w/o A-R,case1,705,1,20,8,8,True,True,8,1,1,0.01736111111111205,0.2645857089935676,1.927225775593613,35.806250000000006
no_attention_residual,w/o A-R,case1,705,2,20,8,8,True,True,8,1,1,0.014583333333333837,0.2441676691717718,2.1245131487562947,35.800000000000004
no_attention_residual,w/o A-R,case1,705,3,20,8,8,True,True,8,1,1,0.01736111111111175,0.2890342160421756,1.961609762411957,35.806250000000006
no_attention_residual,w/o A-R,case1,705,4,20,8,8,True,True,8,1,1,0.01145833333333357,0.2481900745435024,2.044526882950275,35.79375
no_attention_residual,w/o A-R,case1,705,5,20,8,8,True,True,8,1,1,0.014236111111111486,0.26849030850158706,1.8233992408094615,35.800000000000004
no_attention_residual,w/o A-R,case1,705,6,20,8,8,True,True,8,1,1,0.014236111111111486,0.3203282000128483,1.935284846126385,35.806250000000006
no_attention_residual,w/o A-R,case1,705,7,20,8,8,True,True,8,1,1,0.017361111111111306,0.332586786092411,1.8706247237919762,35.8125
no_attention_residual,w/o A-R,case1,705,8,20,8,8,True,True,8,1,1,0.014236111111111486,0.27344037875694593,2.066460067933606,35.800000000000004
no_attention_residual,w/o A-R,case1,705,9,20,8,8,True,True,8,1,1,0.014236111111111486,0.316901504908606,1.9514484850724672,35.806250000000006
no_attention_residual,w/o A-R,case1,705,10,20,8,8,True,True,8,1,1,0.014583333333333393,0.3643852720048091,2.12641490690479,35.806250000000006
no_attention_residual,w/o A-R,case1,705,11,20,8,8,True,True,8,1,1,0.020486111111111573,0.3242906947978053,1.7930718306973912,35.8125
no_attention_residual,w/o A-R,case1,705,12,20,8,8,True,True,8,1,1,0.014236111111111782,0.30818589223928305,2.037357034209381,35.800000000000004
no_attention_residual,w/o A-R,case1,705,13,20,8,8,True,True,8,1,1,0.01736111111111175,0.3347779547851112,1.8862659357079705,35.806250000000006
no_attention_residual,w/o A-R,case1,705,14,19,8,7,True,False,7,1,0,0.016269841269842034,0.3033678752613512,1.7303731269184444,35.15714285714286
no_attention_residual,w/o A-R,case1,705,15,20,8,8,True,True,8,1,1,0.01736111111111175,0.3175451085567065,2.1055482102435343,35.806250000000006
no_attention_residual,w/o A-R,case1,705,16,20,8,8,True,True,8,1,1,0.014583333333333837,0.2739385652601959,2.0042487905953714,35.800000000000004
no_attention_residual,w/o A-R,case1,705,17,20,8,8,True,True,8,1,1,0.014583333333333837,0.28331140811562794,1.9463478592373082,35.800000000000004
no_attention_residual,w/o A-R,case1,705,18,20,8,8,True,True,8,1,1,0.011458333333334162,0.3482936925148125,1.9326491331299396,35.800000000000004
no_attention_residual,w/o A-R,case1,705,19,20,8,8,True,True,8,1,1,0.01145833333333357,0.2646136061391632,2.1304125229562674,35.79375
no_attention_residual,w/o A-R,case1,705,20,20,8,8,True,True,8,1,1,0.014236111111111486,0.3186919802599643,2.0323200849317327,35.800000000000004
no_attention_residual,w/o A-R,case2,701,1,10,4,4,False,False,4,1,0,0.05625000000000213,0.5565847829033286,2.786249623700707,60.35
no_attention_residual,w/o A-R,case2,701,2,8,4,2,False,False,2,1,0,0.02361111111110977,0.5652811523074708,2.5714021361682704,54.75
no_attention_residual,w/o A-R,case2,701,3,6,4,0,False,False,1,1,0,10.233333333333333,0.5051505533666346,2.801020120718272,63.6
no_attention_residual,w/o A-R,case2,701,4,8,3,2,False,False,3,1,0,3.4722222222222228,0.3701882271496421,2.697082196259674,57.71666666666666
no_attention_residual,w/o A-R,case2,701,5,7,3,2,False,False,2,1,0,0.05000000000000071,0.513787363568342,2.6170355248047006,54.650000000000006
no_attention_residual,w/o A-R,case2,701,6,6,4,1,False,False,1,1,0,0.02499999999999858,0.37883461675647934,2.7714284856165783,67.0
no_attention_residual,w/o A-R,case2,701,7,8,4,2,False,False,2,1,0,0.04166666666666548,0.5270440505555308,2.811351412404781,65.275
no_attention_residual,w/o A-R,case2,701,8,8,3,2,False,False,3,1,0,3.4796296296296294,0.40846700023758126,2.61015145754792,57.71666666666667
no_attention_residual,w/o A-R,case2,701,9,8,3,3,False,False,3,1,0,0.039814814814812555,0.4015860313861501,2.4347887399308865,57.65
no_attention_residual,w/o A-R,case2,701,10,8,4,2,False,False,2,1,0,0.09722222222222025,0.39426623429656243,2.710307530240866,65.275
no_attention_residual,w/o A-R,case2,701,11,9,4,3,False,False,3,1,0,0.049074074074075234,0.36217461689286146,2.3831273941273663,57.71666666666667
no_attention_residual,w/o A-R,case2,701,12,8,4,2,False,False,2,1,0,0.033333333333333805,0.425826031075945,2.7910926306227397,65.35
no_attention_residual,w/o A-R,case2,701,13,7,3,2,False,False,2,1,0,0.04444444444444429,0.5279425587712173,2.220173031737422,52.925
no_attention_residual,w/o A-R,case2,701,14,8,3,2,False,False,3,1,0,3.458333333333334,0.42146211642798614,2.6144528866714984,57.65
no_attention_residual,w/o A-R,case2,701,15,7,4,1,False,False,1,1,0,0.05000000000000426,0.580843161794252,2.578668141525151,67.15
no_attention_residual,w/o A-R,case2,701,16,9,4,3,False,False,3,1,0,0.03518518518518792,0.4393982540129497,2.488790380098959,57.650000000000006
no_attention_residual,w/o A-R,case2,701,17,4,3,0,False,False,0,0,0,nan,nan,nan,nan
no_attention_residual,w/o A-R,case2,701,18,7,3,2,False,False,2,1,0,0.09027777777777975,0.3566736707167875,2.5740633342368238,65.325
no_attention_residual,w/o A-R,case2,701,19,7,3,2,False,False,2,1,0,0.0625,0.32841545465402844,2.337172479496826,54.75
no_attention_residual,w/o A-R,case2,701,20,8,3,3,False,False,3,1,0,0.03888888888888747,0.38263836308507804,2.6870157507352856,57.6
no_attention_residual,w/o A-R,case2,702,1,12,5,4,False,False,4,1,0,0.02291666666666773,0.3824949949189165,2.373254247060909,68.3875
no_attention_residual,w/o A-R,case2,702,2,10,4,3,False,False,3,1,0,0.044444444444445085,0.3545976342402322,2.4104324428011883,67.0
no_attention_residual,w/o A-R,case2,702,3,12,5,4,False,False,4,1,0,0.025694444444445352,0.35059156129998614,2.4161935205395206,68.3125
no_attention_residual,w/o A-R,case2,702,4,12,5,4,False,False,4,1,0,0.05069444444444511,0.3953422407298675,2.62560996548006,68.325
no_attention_residual,w/o A-R,case2,702,5,12,5,4,False,False,4,1,0,0.03819444444444464,0.4729626547777931,2.5854898885575364,68.38749999999999
no_attention_residual,w/o A-R,case2,702,6,12,5,4,False,False,4,1,0,0.04791666666666512,0.3587000125272918,2.510436970334572,68.35
no_attention_residual,w/o A-R,case2,702,7,12,5,4,False,False,4,1,0,0.05347222222222273,0.3819369213856926,2.4219071216978287,68.45
no_attention_residual,w/o A-R,case2,702,8,11,5,3,False,False,3,1,0,0.05185185185185522,0.343880275311947,2.714472836360766,67.10000000000001
no_attention_residual,w/o A-R,case2,702,9,11,4,4,False,False,4,1,0,0.031249999999998224,0.3313707677874199,2.393638939628268,68.4
no_attention_residual,w/o A-R,case2,702,10,12,5,4,False,False,4,1,0,0.02222222222222333,0.4052273968747647,2.633954378515887,68.425
no_attention_residual,w/o A-R,case2,702,11,11,4,4,False,False,4,1,0,0.03333333333333499,0.3909787216574694,2.4632171422500617,68.35
no_attention_residual,w/o A-R,case2,702,12,11,4,4,False,False,4,1,0,0.02222222222222333,0.25717094118397144,2.459011559515374,68.38749999999999
no_attention_residual,w/o A-R,case2,702,13,11,4,4,False,False,4,1,0,0.03402777777777821,0.38242245641850603,2.3975471098228827,68.46249999999999
no_attention_residual,w/o A-R,case2,702,14,10,4,3,False,False,3,1,0,0.030555555555556977,0.411798138157692,2.4956472054030088,67.01666666666667
no_attention_residual,w/o A-R,case2,702,15,11,4,4,False,False,4,1,0,0.04236111111111107,0.34237998277624626,2.556833218677051,68.3
no_attention_residual,w/o A-R,case2,702,16,9,4,2,False,False,2,1,0,0.03611111111110906,0.3041313879353714,2.763951646988368,65.44999999999999
no_attention_residual,w/o A-R,case2,702,17,12,5,4,False,False,4,1,0,0.047916666666666316,0.30335430138485353,2.64707011007334,68.4125
no_attention_residual,w/o A-R,case2,702,18,11,4,4,False,False,4,1,0,0.04027777777777786,0.36114437272969546,2.5288956822154325,68.3625
no_attention_residual,w/o A-R,case2,702,19,12,5,4,False,False,4,1,0,0.01736111111111131,0.40733093108735485,2.3770783465869627,68.2875
no_attention_residual,w/o A-R,case2,702,20,12,5,4,False,False,4,1,0,0.03124999999999941,0.3729171988858078,2.6947343698824686,68.3875
no_attention_residual,w/o A-R,case2,703,1,8,3,2,False,False,2,1,0,0.044444444444445466,0.5833639236623919,2.4709319341576474,56.425000000000004
no_attention_residual,w/o A-R,case2,703,2,9,4,2,False,False,2,1,0,0.07777777777777928,0.5604128648337109,2.350164590155888,56.550000000000004
no_attention_residual,w/o A-R,case2,703,3,11,5,3,False,False,3,1,0,0.09629629629629714,0.4364311812964245,2.5703217873051116,60.26666666666667
no_attention_residual,w/o A-R,case2,703,4,9,4,2,False,False,2,1,0,0.061111111111111185,0.559686395387978,2.69450515111635,56.575
no_attention_residual,w/o A-R,case2,703,5,12,5,3,False,False,4,1,0,0.17152777777777928,0.5364559683011008,2.5383968062656574,60.3375
no_attention_residual,w/o A-R,case2,703,6,10,4,3,False,False,3,1,0,0.09907407407407316,0.5546733596936403,2.4217343674914624,65.98333333333333
no_attention_residual,w/o A-R,case2,703,7,11,4,4,False,False,4,1,0,0.10763888888888987,0.48595940766436274,2.4465505990905996,60.400000000000006
no_attention_residual,w/o A-R,case2,703,8,9,3,3,False,False,3,1,0,0.02592592592592761,0.5628961522353071,2.5714888636362265,58.0
no_attention_residual,w/o A-R,case2,703,9,11,4,4,False,False,4,1,0,0.040972222222221674,0.5368078296057681,2.6792459152607035,60.25
no_attention_residual,w/o A-R,case2,703,10,8,4,2,False,False,2,1,0,0.05555555555555595,0.5945643520992749,2.522811406663072,56.45
no_attention_residual,w/o A-R,case2,703,11,11,5,3,False,False,3,1,0,0.05185185185185285,0.5464397845564998,2.559097737583936,57.833333333333336
no_attention_residual,w/o A-R,case2,703,12,8,4,1,False,False,1,1,0,0.02222222222222096,0.5222728715183549,2.618847135333945,69.75
no_attention_residual,w/o A-R,case2,703,13,11,4,3,False,False,4,1,0,0.1354166666666655,0.45296531162072473,2.638025408351773,60.400000000000006
no_attention_residual,w/o A-R,case2,703,14,9,4,2,False,False,2,1,0,0.0388888888888926,0.5435498294434334,2.1142107656942635,56.5
no_attention_residual,w/o A-R,case2,703,15,9,4,2,False,False,2,1,0,0.0388888888888926,0.5573003120816833,2.4959066097647753,56.45
no_attention_residual,w/o A-R,case2,703,16,11,4,4,False,False,4,1,0,0.09374999999999882,0.5337161411668025,2.483344639628058,60.237500000000004
no_attention_residual,w/o A-R,case2,703,17,10,4,3,False,False,3,1,0,0.05000000000000506,0.5140159284879732,2.4408918135726023,60.1
no_attention_residual,w/o A-R,case2,703,18,10,4,3,False,False,3,1,0,0.088888888888887,0.5455517321597755,2.586804956297427,60.1
no_attention_residual,w/o A-R,case2,703,19,9,3,3,False,False,3,1,0,0.07037037037037426,0.48579601830901514,2.4452099056125127,58.03333333333334
no_attention_residual,w/o A-R,case2,703,20,12,5,3,False,False,4,1,0,0.10625000000000165,0.48452399855899936,2.598902679865818,60.325
no_attention_residual,w/o A-R,case2,704,1,4,2,0,False,False,1,1,0,11.100000000000003,0.4106776659823293,2.587164716014923,66.2
no_attention_residual,w/o A-R,case2,704,2,3,1,1,False,False,1,1,0,0.0777777777777781,0.44884706770098143,2.6771575699086547,65.5
no_attention_residual,w/o A-R,case2,704,3,3,1,0,False,False,1,1,0,10.899999999999999,0.47567425410047964,2.6034539929431926,65.75
no_attention_residual,w/o A-R,case2,704,4,3,1,0,False,False,1,1,0,10.866666666666662,0.7280795671030938,2.775906726211833,65.6
no_attention_residual,w/o A-R,case2,704,5,4,2,0,False,False,1,1,0,11.044444444444444,0.3282862594722819,2.6461830854691963,66.0
no_attention_residual,w/o A-R,case2,704,6,3,1,1,False,False,1,1,0,0.04444444444444192,0.2472843542287133,2.6201619077444542,65.75
no_attention_residual,w/o A-R,case2,704,7,3,1,0,False,False,1,1,0,10.844444444444443,0.5444543922595731,2.7895653043678466,65.5
no_attention_residual,w/o A-R,case2,704,8,3,1,0,False,False,1,1,0,10.866666666666669,0.511664307427133,2.6513857423757474,65.65
no_attention_residual,w/o A-R,case2,704,9,3,1,1,False,False,1,1,0,0.1777777777777819,0.2744718731469544,2.6161542189306974,65.95
no_attention_residual,w/o A-R,case2,704,10,4,2,0,False,False,1,1,0,10.633333333333335,0.4021728688179662,2.66674466237102,65.15
no_attention_residual,w/o A-R,case2,704,11,3,1,0,False,False,1,1,0,11.066666666666665,0.4133916370075917,2.6198098453210323,66.0
no_attention_residual,w/o A-R,case2,704,12,4,2,0,False,False,1,1,0,10.944444444444443,0.3883902715206535,2.7493667619496467,65.85
no_attention_residual,w/o A-R,case2,704,13,4,2,0,False,False,1,1,0,10.777777777777779,0.4760163113045574,2.7179849963320475,65.6
no_attention_residual,w/o A-R,case2,704,14,3,1,1,False,False,1,1,0,0.06666666666667236,0.3738040996194507,2.6559082507945955,65.95
no_attention_residual,w/o A-R,case2,704,15,4,2,0,False,False,1,1,0,10.722222222222221,0.5149307834663763,2.8041327876601763,65.5
no_attention_residual,w/o A-R,case2,704,16,3,1,0,False,False,1,1,0,10.800000000000002,0.41655660743037964,2.687917552406128,65.45
no_attention_residual,w/o A-R,case2,704,17,3,1,0,False,False,1,1,0,10.700000000000003,0.45163220682193655,2.637227650724862,65.25
no_attention_residual,w/o A-R,case2,704,18,3,1,0,False,False,1,1,0,10.788888888888886,0.39991429343248736,2.8876727398106303,65.45
no_attention_residual,w/o A-R,case2,704,19,3,1,1,False,False,1,1,0,0.1333333333333305,0.5305607621476202,2.82381731416168,65.3
no_attention_residual,w/o A-R,case2,704,20,3,1,0,False,False,1,1,0,11.099999999999996,0.513014874625915,2.607208685607967,66.1
no_attention_residual,w/o A-R,case2,705,1,6,2,2,False,False,2,1,0,0.1666666666666643,0.3616922969560907,2.683184140573964,67.775
no_attention_residual,w/o A-R,case2,705,2,5,2,0,False,False,1,1,0,10.344444444444443,0.5704356108160454,2.6840199274647816,64.55
no_attention_residual,w/o A-R,case2,705,3,6,2,1,False,False,2,1,0,5.1944444444444455,0.46478694897634876,2.6414823475417597,67.7
no_attention_residual,w/o A-R,case2,705,4,6,2,0,False,False,2,1,0,5.411111111111109,0.4451281490428355,2.780109739910835,68.475
no_attention_residual,w/o A-R,case2,705,5,5,2,0,False,False,1,1,0,10.244444444444445,0.34103387742395674,2.7492004676327357,64.25
no_attention_residual,w/o A-R,case2,705,6,6,2,1,False,False,2,1,0,5.227777777777777,0.34761172401134555,2.6296628845510246,67.825
no_attention_residual,w/o A-R,case2,705,7,6,2,1,False,False,2,1,0,5.1555555555555586,0.3539855617548624,2.5275776327084887,67.7
no_attention_residual,w/o A-R,case2,705,8,6,2,1,False,False,2,1,0,0.18888888888888525,0.26424746369201524,2.5156033238013524,67.82499999999999
no_attention_residual,w/o A-R,case2,705,9,6,2,0,False,False,2,1,0,5.172222222222222,0.4179592794689268,2.48316870548431,67.65
no_attention_residual,w/o A-R,case2,705,10,6,2,1,False,False,2,1,0,5.2333333333333325,0.41989169111582925,2.229564581658395,67.875
no_attention_residual,w/o A-R,case2,705,11,5,2,0,False,False,1,1,0,10.399999999999997,0.42279940449625464,2.405052042813748,64.6
no_attention_residual,w/o A-R,case2,705,12,6,2,1,False,False,2,1,0,5.194444444444442,0.4234991823016313,2.437602719219753,67.875
no_attention_residual,w/o A-R,case2,705,13,6,2,1,False,False,2,1,0,5.227777777777775,0.49610058519906375,2.7754025441272043,67.775
no_attention_residual,w/o A-R,case2,705,14,6,3,1,False,False,1,1,0,0.02222222222222096,0.5402325492553732,2.6644350866478828,41.25
no_attention_residual,w/o A-R,case2,705,15,6,2,1,False,False,2,1,0,5.194444444444446,0.31718476619690983,2.5050379265544396,67.725
no_attention_residual,w/o A-R,case2,705,16,5,2,0,False,False,1,1,0,10.255555555555553,0.4078704256487644,2.6149127038260107,64.3
no_attention_residual,w/o A-R,case2,705,17,6,2,1,False,False,2,1,0,5.177777777777776,0.30938971234450374,2.492204593071138,67.825
no_attention_residual,w/o A-R,case2,705,18,6,2,1,False,False,2,1,0,0.2333333333333331,0.38241918003227704,2.6214880361080857,68.0
no_attention_residual,w/o A-R,case2,705,19,6,2,1,False,False,2,1,0,5.316666666666666,0.4911440850165662,2.551523292894621,68.0
no_attention_residual,w/o A-R,case2,705,20,6,2,0,False,False,2,1,0,5.455555555555557,0.4315492742125338,2.587611231100844,68.275
