environment_steps_k,mean,shadow_lower,shadow_upper,n_seeds,moving_average_window_updates
828.00000000,2.03354919,2.010901429,2.056196951,5,15
834.00000000,2.032653089,2.009894166,2.055412012,5,15
840.00000000,2.03180722,2.008993868,2.054620573,5,15
846.00000000,2.031052332,2.008291681,2.053812982,5,15
852.00000000,2.030405637,2.007723702,2.053087571,5,15
858.00000000,2.029768154,2.00715213,2.052384179,5,15
864.00000000,2.029081836,2.006584096,2.051579576,5,15
870.00000000,2.028392472,2.006027197,2.050757748,5,15
876.00000000,2.027701604,2.005557863,2.049845345,5,15
882.00000000,2.027035098,2.005146696,2.048923499,5,15
888.00000000,2.026354871,2.004666007,2.048043734,5,15
894.00000000,2.025636371,2.004102181,2.047170561,5,15
900.00000000,2.024824261,2.003450792,2.046197729,5,15
906.00000000,2.023971133,2.002762105,2.045180162,5,15
912.00000000,2.023074068,2.001994783,2.044153353,5,15
918.00000000,2.022194189,2.001191638,2.04319674,5,15
924.00000000,2.021318287,2.000332479,2.042304095,5,15
930.00000000,2.020410427,1.99936529,2.041455565,5,15
936.00000000,2.019450613,1.998343078,2.040558149,5,15
942.00000000,2.018445202,1.997284751,2.039605653,5,15
948.00000000,2.017462211,1.99632178,2.038602642,5,15
954.00000000,2.016567962,1.995472254,2.03766367,5,15
960.00000000,2.015707767,1.994667159,2.036748375,5,15
966.00000000,2.01488004,1.993850272,2.035909807,5,15
972.00000000,2.014008433,1.992967117,2.035049749,5,15
978.00000000,2.0131285,1.992115951,2.03414105,5,15
984.00000000,2.012296434,1.991392819,2.03320005,5,15
990.00000000,2.011536161,1.990754821,2.0323175,5,15
996.00000000,2.010837355,1.990186883,2.031487827,5,15
1002.00000000,2.010169691,1.989694265,2.030645117,5,15
1008.00000000,2.009498273,1.98923705,2.029759497,5,15
1014.00000000,2.008825532,1.988796324,2.028854741,5,15
1020.00000000,2.008160101,1.988345823,2.02797438,5,15
1026.00000000,2.007486452,1.987847112,2.027125792,5,15
1032.00000000,2.006830764,1.987359356,2.026302172,5,15
1038.00000000,2.006204144,1.986881893,2.025526394,5,15
1044.00000000,2.00557342,1.986359056,2.024787783,5,15
1050.00000000,2.004909045,1.985761435,2.024056656,5,15
1056.00000000,2.004209801,1.985134398,2.023285204,5,15
1062.00000000,2.003573356,1.984584734,2.022561978,5,15
1068.00000000,2.002981433,1.984086722,2.021876144,5,15
1074.00000000,2.002375753,1.983560051,2.021191455,5,15
1080.00000000,2.00177114,1.983022607,2.020519673,5,15
1086.00000000,2.001159473,1.982530916,2.01978803,5,15
1092.00000000,2.000538116,1.98211805,2.018958181,5,15
1098.00000000,1.999891042,1.981670423,2.01811166,5,15
