environment_steps_k,mean,shadow_lower,shadow_upper,n_seeds,moving_average_window_updates
1740.00000000,1.92624013,1.87695057,1.975529689,5,15
1746.00000000,1.92616046,1.876884272,1.975436648,5,15
1752.00000000,1.926082906,1.876815378,1.975350435,5,15
1758.00000000,1.926007425,1.876744482,1.975270368,5,15
1764.00000000,1.925933009,1.876674021,1.975191996,5,15
1770.00000000,1.925861257,1.876604289,1.975118225,5,15
1776.00000000,1.925790315,1.876534675,1.975045956,5,15
1782.00000000,1.925721898,1.876467005,1.974976791,5,15
1788.00000000,1.925656156,1.876400958,1.974911353,5,15
1794.00000000,1.925592515,1.876335731,1.974849298,5,15
1800.00000000,1.925531478,1.876272161,1.974790796,5,15
