episode,seed,attacker_id,radius_m,altitude_m,speed_mps,heading_bias_rad,x_m,y_m,z_m
56,74056,27,2283.610721092465,154.92514508315202,43.938447409099176,-0.047,-1634.6081212498607,-1594.658024603535,154.92514508315202
57,74057,20,2073.888168908324,90.60542115337442,34.0,0.04,-1836.0085264180052,-964.4090563958359,90.60542115337442
57,74057,21,2111.1778612225908,107.25652866536112,35.558201258839354,-0.047,-2063.9080205584287,444.24727842833306,107.25652866536112
57,74057,22,2132.0387836055334,134.474551888538,36.71916823988012,0.054,1473.7384185396688,-1540.6766203581979,134.474551888538
57,74057,23,2172.5646638015855,153.36856170632092,38.549811866677395,-0.04,1087.8329325349466,1880.6000981845436,153.36856170632092
57,74057,24,2178.1117369828326,90.3737965335093,39.437260744040216,0.047,2177.394226943057,55.90276609808197,90.3737965335093
57,74057,25,2225.8628495947373,114.9703432831857,41.363875043020116,-0.054,1911.9611930922676,-1139.6797011946803,114.9703432831857
57,74057,26,2245.09733255055,132.74048398197385,41.8402348149305,0.04,-1639.649510169496,-1533.6269156566493,132.74048398197385
57,74057,27,2301.3814986835896,158.87301020515244,44.73119889870686,-0.047,-1628.9152059312232,-1625.7281612770214,158.87301020515244
58,74058,20,2080.1477763706703,90.03104467236973,34.0,0.04,-1854.4109471195682,-942.4302683715913,90.03104467236973
58,74058,21,2125.113541587007,113.83729829111729,35.602051086863,-0.047,-2078.283485894331,443.67253340203507,113.83729829111729
58,74058,22,2147.6434708212955,132.10307982487163,37.57565552076371,0.054,1472.865900798961,-1563.0222378536416,132.10307982487163
58,74058,23,2169.6689039845364,154.80927848010973,38.019464769163974,-0.04,1071.04825733947,1886.8807019436986,154.80927848010973
58,74058,24,2214.9210754930305,90.38589323407115,40.22042275746387,0.047,2212.873383935011,95.21952181783129,90.38589323407115
58,74058,25,2231.5334175410035,112.71715103698664,42.049949775553884,-0.054,1906.485763045286,-1159.7643850833947,112.71715103698664
58,74058,26,2278.9867461195145,135.94044255949436,42.65397344427473,0.04,-1682.9946104799158,-1536.6553712800956,135.94044255949436
58,74058,27,2312.5356747485716,156.33186409028485,44.3888782340688,-0.047,-1665.6338161242556,-1604.2086016376365,156.33186409028485
59,74059,20,2073.564343725983,90.22555306829628,34.740832804112955,0.04,-1843.3735855191628,-949.5487937868129,90.22555306829628
59,74059,21,2092.9757044084113,111.29520427806723,35.2271450586368,-0.047,-2049.0867966491255,426.36908781255556,111.29520427806723
59,74059,22,2140.2023623282867,135.71089790472539,36.84304737882065,0.054,1449.7433924715265,-1574.3920247831313,135.71089790472539
59,74059,23,2184.4189120422175,155.19131115789583,39.22754341579374,-0.04,1084.4530129582472,1896.2193032382843,155.19131115789583
59,74059,24,2233.1227942610963,92.62886476732157,39.84653691996999,0.047,2229.8057571958493,121.67045419793688,92.62886476732157
59,74059,25,2246.6911802506525,113.33788573612448,41.20079958217968,-0.054,1929.873252618901,-1150.3088664537945,113.33788573612448
59,74059,26,2275.7588199193074,135.18059430129352,43.050942077938274,0.04,-1674.0634107587748,-1541.6192471551515,135.18059430129352
59,74059,27,2299.990720555898,158.70073005343502,44.02910631520441,-0.047,-1636.937827178255,-1615.670716636336,158.70073005343502
60,74060,20,2061.2586761203534,93.28752095700727,34.034354906990245,0.04,-1816.8643487071245,-973.5457196652186,93.28752095700727
60,74060,21,2083.538441566975,110.47410637110356,35.57698683880283,-0.047,-2038.2171496288126,432.207459961461,110.47410637110356
60,74060,22,2159.267475486207,136.4274611381944,37.063575220697324,0.054,1482.1371042545554,-1570.256550658044,136.4274611381944
60,74060,23,2162.9455717796045,155.99846451175353,38.504041728779335,-0.04,1067.0649753904609,1881.4106103602041,155.99846451175353
60,74060,24,2190.373313827983,88.87453520215554,39.55767474032511,0.047,2189.1887998662046,72.02535990987799,88.87453520215554
60,74060,25,2238.2208772405334,109.31216237109633,41.46428801118027,-0.054,1936.5024217358248,-1122.3150475364164,109.31216237109633
60,74060,26,2261.8226034632144,133.21651123220457,42.44927014314912,0.04,-1665.602956875822,-1530.2314464105198,133.21651123220457
60,74060,27,2306.319185116403,156.48071653192335,44.31361357933074,-0.047,-1653.634040434711,-1607.6699424793512,156.48071653192335
61,74061,20,2057.684186794746,88.92801234347048,34.24226386878912,0.04,-1818.8072500292515,-962.291224020144,88.92801234347048
61,74061,21,2115.5409771695918,114.41173726412327,34.96986640879176,-0.047,-2080.3450590331167,384.28903372353506,114.41173726412327
61,74061,22,2142.8889686712787,133.2090895034982,36.52086663643942,0.054,1467.9965212523102,-1561.0763420294895,133.2090895034982
61,74061,23,2182.704316395137,159.5979629991526,38.99342927326627,-0.04,1093.110269599842,1889.2612501465549,159.5979629991526
61,74061,24,2213.1930408051167,90.08787091352077,39.59929561089555,0.047,2210.5154293249952,108.83461115073267,90.08787091352077
61,74061,25,2230.469996248262,111.16086545270169,41.56135748101053,-0.054,1909.0892732549255,-1153.418636448493,111.16086545270169
61,74061,26,2256.0011963826673,137.14916100547558,42.96414851311368,0.04,-1667.4771195792398,-1519.5596249439336,137.14916100547558
61,74061,27,2259.440084151216,154.02540571808933,44.400076622236,-0.047,-1611.2179094697285,-1583.9969514090776,154.02540571808933
62,74062,20,2085.9408129134167,89.33012966861605,34.24101912170475,0.04,-1856.4614228799578,-951.1572216707439,89.33012966861605
62,74062,21,2113.3943314932276,112.8872498144953,35.3598826544784,-0.047,-2063.7744771551843,455.26970888754687,112.8872498144953
62,74062,22,2127.458580485568,137.53838099264271,37.38542422702069,0.054,1475.789477005756,-1532.359432783557,137.53838099264271
62,74062,23,2193.4357115765133,155.42804105544153,38.19544419986786,-0.04,1079.1226832511759,1909.6215476664343,155.42804105544153
62,74062,24,2224.2625658865923,94.58129028250204,38.721334275683766,0.047,2220.296030503351,132.77612336360974,94.58129028250204
62,74062,25,2246.619310003887,110.88274327276396,41.27309222306141,-0.054,1933.1031503565698,-1144.7316428595161,110.88274327276396
62,74062,26,2265.509733672006,129.7483507876376,42.810346666024884,0.04,-1690.395794919622,-1508.3422721254824,129.7483507876376
62,74062,27,2309.687959204677,158.96933220104182,44.1176461272344,-0.047,-1669.9868402408988,-1595.5570883917894,158.96933220104182
63,74063,20,2039.5356493937297,91.01168401918673,34.24267894209031,0.04,-1783.9320274872605,-988.5808952499004,91.01168401918673
63,74063,21,2136.519450664154,113.2885343633315,36.177052518439474,-0.047,-2090.856917169279,439.35488502079784,113.2885343633315
63,74063,22,2148.7036726445567,134.75727975645157,37.214868081399125,0.054,1474.1672851183575,-1563.2524710752828,134.75727975645157
63,74063,23,2184.0894901998836,154.46612592190226,38.23857447918969,-0.04,1060.0071907322272,1909.615578276832,154.46612592190226
63,74063,24,2192.454343935464,88.66574098987797,39.707557573930124,0.047,2191.1349036136194,76.05185341344323,88.66574098987797
63,74063,25,2228.798837392324,109.48884546748243,41.11752083515489,-0.054,1899.6077393826567,-1165.7764339867604,109.48884546748243
63,74063,26,2276.0386141230997,132.1131992034926,43.09748034840818,0.04,-1678.4377313815426,-1537.2698380096388,132.1131992034926
63,74063,27,2325.2285973648236,154.81129650658806,44.15544661577383,-0.047,-1663.0698734526832,-1625.0804983191636,154.81129650658806
64,74064,20,2093.95406455509,90.19023070838591,34.0,0.04,-1848.9102348621204,-982.941792726752,90.19023070838591
64,74064,21,2094.336712487743,110.49123179843723,36.09036340373684,-0.047,-2051.493143056355,421.452428236835,110.49123179843723
64,74064,22,2142.5995025959455,132.23172203408785,36.80318285754247,0.054,1474.4125500247,-1554.6190082634569,132.23172203408785
64,74064,23,2195.874828863842,159.49607936329537,38.21855782210846,-0.04,1088.5342097314071,1907.0814188917652,159.49607936329537
64,74064,24,2161.5853917231448,87.48461725681112,39.63401192151352,0.047,2159.2036694648878,101.44416927682583,87.48461725681112
64,74064,25,2245.1249187368653,109.03599131172733,40.88683583427416,-0.054,1919.9377923516101,-1163.7975658306052,109.03599131172733
64,74064,26,2248.2253355080215,134.69309879931356,42.98171241823007,0.04,-1656.6853846487863,-1519.8390360532455,134.69309879931356
64,74064,27,2322.24405901319,157.45161020318452,44.63204583097526,-0.047,-1645.9576649368307,-1638.1821738920712,157.45161020318452
65,74065,20,2087.5014860737133,89.80993935853915,34.65280682223536,0.04,-1831.1283647933008,-1002.313008001679,89.80993935853915
65,74065,21,2105.8354773896313,113.21667185017856,35.14215724943441,-0.047,-2060.380676427496,435.17183506862034,113.21667185017856
65,74065,22,2138.7626604593183,135.12130102457172,36.738616149340125,0.054,1485.3190632736953,-1538.8739383233358,135.12130102457172
65,74065,23,2151.484282523203,154.4359985004875,38.80765528489784,-0.04,1046.3354152009929,1879.9113853691476,154.4359985004875
65,74065,24,2197.2733819756086,93.15125783940458,39.81169221307003,0.047,2195.70013740912,83.1337580053877,93.15125783940458
65,74065,25,2217.6495423054944,112.95876008518,41.05167304360086,-0.054,1887.7249444936365,-1163.8144295480554,112.95876008518
65,74065,26,2256.543515576945,134.43650430059597,42.35423005321914,0.04,-1641.1000183690458,-1548.7993309016751,134.43650430059597
65,74065,27,2322.0281536105254,157.77518269140776,44.63303086704233,-0.047,-1672.198915444172,-1611.0758931059827,157.77518269140776
66,74066,20,2078.9250113844487,89.80934501796855,34.0,0.04,-1827.4127680320018,-991.2072327184902,89.80934501796855
66,74066,21,2102.295516861254,115.02241282281369,35.20673567477581,-0.047,-2053.0098112231394,452.5451968991125,115.02241282281369
66,74066,22,2142.925260934797,132.15547078638804,37.088293373461816,0.054,1428.0967335126606,-1597.7072302781055,132.15547078638804
66,74066,23,2189.064298571751,156.6992844928879,37.88934950976918,-0.04,1073.0701227799486,1908.0154650522247,156.6992844928879
66,74066,24,2203.4692801372894,87.77927229507463,39.66561578737155,0.047,2201.685105115739,88.65419572834622,87.77927229507463
66,74066,25,2243.3205870018323,115.8153076402731,41.19378162915523,-0.054,1906.4200911884284,-1182.3915138309096,115.8153076402731
66,74066,26,2277.91745206725,138.2623230849349,42.973795814458065,0.04,-1695.774557609502,-1520.9393703224498,138.2623230849349
66,74066,27,2315.185357652321,155.58526939229745,44.25302841257798,-0.047,-1651.8804559149532,-1622.151102596152,155.58526939229745
67,74067,20,2067.620139853163,89.73912381783286,34.0,0.04,-1827.925321382972,-966.3032971967814,89.73912381783286
67,74067,21,2123.4120498778802,111.20939326817829,35.142375378136286,-0.047,-2078.330564681014,435.2249963860973,111.20939326817829
67,74067,22,2143.4430226503123,134.2165537769991,36.66251992024257,0.054,1486.0985771534797,-1544.6226109735383,134.2165537769991
67,74067,23,2168.1715475590972,156.82557527752832,38.89033723955912,-0.04,1042.3262584336214,1901.190109017133,156.82557527752832
67,74067,24,2186.4292337706015,88.81011462220675,39.459731760640615,0.047,2185.951475962978,45.70491244908454,88.81011462220675
67,74067,25,2243.2220911888435,111.47304084515599,41.26392910833632,-0.054,1925.700272682683,-1150.5319683465943,111.47304084515599
67,74067,26,2260.5878740858507,133.22587517196055,43.08465646258665,0.04,-1654.061400256912,-1540.8888411057198,133.22587517196055
67,74067,27,2296.144721345539,157.05799162121886,44.19304887742077,-0.047,-1639.2691795910023,-1607.8175077433461,157.05799162121886
68,74068,20,2059.5441891138103,91.68552046605879,34.0,0.04,-1812.436859683243,-978.1589321649151,91.68552046605879
68,74068,21,2108.2341501312676,111.13784875501064,35.37398708095152,-0.047,-2062.890715104986,434.8943886891931,111.13784875501064
68,74068,22,2145.378354094224,135.41108073750235,36.853669853098275,0.054,1448.2779699457951,-1582.7631547346964,135.41108073750235
68,74068,23,2185.872574964214,154.41767927633785,38.04838079792026,-0.04,1039.964848653224,1922.6315371246671,154.41767927633785
68,74068,24,2205.0880633312445,92.03669290829168,39.7754673317255,0.047,2203.063549864404,94.46884303720584,92.03669290829168
68,74068,25,2247.5097673612418,110.35172402911513,41.02618145637086,-0.054,1943.9450669986456,-1127.9972211294732,110.35172402911513
68,74068,26,2281.7722391449065,132.89087754860407,42.674017715379705,0.04,-1667.6958620700661,-1557.329465131492,132.89087754860407
68,74068,27,2298.3560785251493,155.7140597030606,44.637657467857224,-0.047,-1656.333035485109,-1593.4244692655461,155.7140597030606
69,74069,20,2096.508771258121,91.95013969070594,34.0,0.04,-1850.1440160011634,-986.060925104186,91.95013969070594
69,74069,21,2085.1473864005707,113.3758903960293,34.87809965822063,-0.047,-2042.379510265091,420.14944848524743,113.3758903960293
69,74069,22,2108.6093025260407,136.55695992674706,36.66596185842325,0.054,1436.805662141687,-1543.3154829576952,136.55695992674706
69,74069,23,2156.739588056978,159.01108000405503,38.542113519908064,-0.04,1048.7612262818216,1884.5756925472729,159.01108000405503
69,74069,24,2228.0407625371445,85.26972173473236,40.21949808842359,0.047,2227.213382402224,60.71399159622035,85.26972173473236
69,74069,25,2229.615065917997,115.69699344491079,41.287982584044066,-0.054,1897.8018446730498,-1170.2698409016973,115.69699344491079
69,74069,26,2289.2629368711328,134.68932622840492,42.828637151581525,0.04,-1676.353061972212,-1559.027006099713,134.68932622840492
69,74069,27,2282.4081220358894,156.64412038711905,43.68537648676323,-0.047,-1658.6276788741384,-1567.9097736821413,156.64412038711905
70,74070,20,2082.077559413605,89.53470513811904,34.159081471911556,0.04,-1833.8511289432734,-985.9193680454779,89.53470513811904
70,74070,21,2125.0328105904046,114.42148718729791,35.49210763537014,-0.047,-2077.015681279893,449.1884969622169,114.42148718729791
70,74070,22,2152.905944721547,135.38150478072822,36.785543053415275,0.054,1508.825927269737,-1535.7240403197427,135.38150478072822
70,74070,23,2186.0927723146533,156.96076054846165,37.23975670948086,-0.04,1029.6496853966873,1928.4250399040325,156.96076054846165
70,74070,24,2221.180675648905,91.94736785008908,39.32192878855379,0.047,2220.2598294869695,63.952196542574804,91.94736785008908
70,74070,25,2241.4420449279733,109.82699665206451,41.413219443430904,-0.054,1914.547653648885,-1165.5769913130764,109.82699665206451
70,74070,26,2260.3477242531503,134.53510360115834,42.07237999326019,0.04,-1668.0843371439519,-1525.3414302087974,134.53510360115834
70,74070,27,2296.4447319428723,152.80647528967543,44.389803850477215,-0.047,-1622.9924654537708,-1624.6703862471493,152.80647528967543
71,74071,20,2087.102133237625,89.9429689440846,34.15032434455844,0.04,-1859.2404830350918,-948.2721870900169,89.9429689440846
71,74071,21,2131.060402335958,109.10844328413863,35.69816301944203,-0.047,-2081.7334212844103,455.85568013549795,109.10844328413863
71,74071,22,2141.990014808698,133.37213279336217,36.934836192836684,0.054,1466.2791103810066,-1561.456625718579,133.37213279336217
71,74071,23,2163.81740174246,156.28589320210506,37.95951514228248,-0.04,1073.6712552548572,1878.6526511633142,156.28589320210506
71,74071,24,2202.841881007569,89.78501846606224,39.65360904995741,0.047,2200.804961883305,94.7094106770233,89.78501846606224
71,74071,25,2230.4808803021037,110.06938165531074,41.30279373481644,-0.054,1899.0372934550667,-1169.9155163771882,110.06938165531074
71,74071,26,2277.9753395345424,132.8225895474507,41.63661304130287,0.04,-1684.157945289597,-1533.8786336752448,132.8225895474507
71,74071,27,2341.214353759272,157.66656782020678,43.659800633775106,-0.047,-1701.480950955064,-1608.1813404543336,157.66656782020678
72,74072,20,2066.8638242587785,91.41977929162597,34.70994025573822,0.04,-1819.2952793438715,-980.8622505666776,91.41977929162597
72,74072,21,2088.5336178771977,110.14139055751643,35.95736170008962,-0.047,-2041.7990630837153,439.35095196628265,110.14139055751643
72,74072,22,2129.3732442683267,137.38140101567333,37.04419184844556,0.054,1475.0554390216519,-1535.7219361650275,137.38140101567333
72,74072,23,2158.1385244696135,154.62999085982926,38.342849950862075,-0.04,1060.740419460449,1879.4657893462045,154.62999085982926
72,74072,24,2198.070086961121,91.42944674620243,39.93009508872412,0.047,2196.6856780945423,78.00089004358307,91.42944674620243
72,74072,25,2241.5446552109784,111.40652501652899,41.452533530162036,-0.054,1928.7018558497457,-1142.2047069359548,111.40652501652899
72,74072,26,2269.7682084137473,134.32910823221624,42.372101075663416,0.04,-1672.8365203937935,-1534.10094060415,134.32910823221624
72,74072,27,2290.5022992982463,155.84309918699194,44.48787950214745,-0.047,-1649.9854032990722,-1588.6941027115795,155.84309918699194
73,74073,20,2070.342341327334,91.2157657052216,34.00656599748545,0.04,-1828.7378230923118,-970.5850733883865,91.2157657052216
73,74073,21,2136.243355397578,115.54648336938611,35.56212563277225,-0.047,-2090.15051444241,441.3688938478007,115.54648336938611
73,74073,22,2124.588128250302,136.298944079038,36.71532319208664,0.054,1449.6733191633568,-1553.1651497532441,136.298944079038
73,74073,23,2153.003758842802,154.2593994554301,38.229606770759844,-0.04,1063.1922084636851,1872.1772120857968,154.2593994554301
73,74073,24,2192.4229969101143,87.8706787385205,40.018629507540865,0.047,2191.7162646293277,55.66338778401721,87.8706787385205
73,74073,25,2243.5874274992866,114.06115243757142,41.334126075569536,-0.054,1919.8735823227603,-1160.9349562882658,114.06115243757142
73,74073,26,2251.3766566294125,131.13519965211222,42.9435633188964,0.04,-1670.385649660763,-1509.4729647871216,131.13519965211222
73,74073,27,2287.5988215233156,158.52357192802322,44.43304075856141,-0.047,-1617.2672145909753,-1617.8860048977526,158.52357192802322
74,74074,20,2071.977659993496,89.8127245782924,34.0,0.04,-1825.3132936119296,-980.4707051593607,89.8127245782924
74,74074,21,2120.178251542665,111.36682120575453,34.986552664032,-0.047,-2076.038186618689,430.37340300661845,111.36682120575453
74,74074,22,2152.652312729532,134.70006137552554,36.60109718661473,0.054,1474.8533878683595,-1568.030440965042,134.70006137552554
74,74074,23,2174.044404334668,157.48057568400137,38.486005827005904,-0.04,1048.1826175033825,1904.6737968436062,157.48057568400137
74,74074,24,2221.388243877209,88.89118140639287,40.04259089096235,0.047,2220.4367430394327,65.01076984858679,88.89118140639287
74,74074,25,2232.0858663240933,114.66022100457548,40.744784101509794,-0.054,1912.5985917944042,-1150.7275704135361,114.66022100457548
74,74074,26,2267.013101095317,131.208844419298,43.248585229257934,0.04,-1682.1126785337535,-1519.8175341973808,131.208844419298
74,74074,27,2273.1928545098854,155.2602695378738,43.82376408547697,-0.047,-1628.4754227567485,-1586.024448510183,155.2602695378738
75,74075,20,2054.90001129743,88.55425254899066,34.0,0.04,-1818.416765457932,-957.0655795355354,88.55425254899066
75,74075,21,2107.533727031338,114.76133139895134,35.4945724435314,-0.047,-2067.378518965213,409.44409862129413,114.76133139895134
75,74075,22,2156.2239171505894,133.59053335716865,36.2348878810298,0.054,1503.1630043071793,-1545.8986264870175,133.59053335716865
75,74075,23,2167.1628693410075,157.70906755514523,38.35515415931697,-0.04,1062.960366474719,1888.5735785386494,157.70906755514523
75,74075,24,2197.8951749479834,87.70651351343402,40.42206564053192,0.047,2196.8333887906037,68.31004285182574,87.70651351343402
75,74075,25,2221.708925708306,112.09310028287797,41.6641712962727,-0.054,1909.7411517161156,-1135.2881942546398,112.09310028287797
75,74075,26,2261.553889421939,134.7747778786942,42.91107541258654,0.04,-1645.39754638422,-1551.5453293772268,134.7747778786942
75,74075,27,2307.2580071516472,150.72988288134664,43.54513208293285,-0.047,-1657.6476393778887,-1604.8812464572895,150.72988288134664
76,74076,20,2066.895799028332,89.93992947798166,34.0,0.04,-1821.1581267700628,-977.4667878451537,89.93992947798166
76,74076,21,2106.2232167688435,112.48241107128223,35.02360375832609,-0.047,-2065.690574463027,411.21611037349265,112.48241107128223
76,74076,22,2140.4815140255296,131.2548697379323,36.394203186492504,0.054,1467.7068805499184,-1558.0428828088948,131.2548697379323
76,74076,23,2131.4620089274395,152.61026701227826,39.159994721633,-0.04,1056.2288994825608,1851.3537769423904,152.61026701227826
76,74076,24,2180.943547076843,88.77475895439912,39.74972625204258,0.047,2178.9949069780437,92.17348262851695,88.77475895439912
76,74076,25,2244.6758013281105,110.93964245000788,41.451615107443985,-0.054,1916.7115287409922,-1168.2407152035764,110.93964245000788
76,74076,26,2228.4286679914344,134.4605194635323,42.40472450657342,0.04,-1662.815774018517,-1483.5558735690674,134.4605194635323
76,74076,27,2295.281664560495,158.21981096778308,44.40339921751281,-0.047,-1650.34968718026,-1595.2002475211739,158.21981096778308
77,74077,20,2080.937295872344,90.11297919206625,34.866463714658806,0.04,-1839.4359409567678,-973.0238683963479,90.11297919206625
77,74077,21,2092.252063242237,110.3257131492933,35.66445324391696,-0.047,-2050.68559908258,414.9786378317751,110.3257131492933
77,74077,22,2129.31960970392,132.43913010981396,37.10779455351664,0.054,1444.8925748500437,-1564.0612032183603,132.43913010981396
77,74077,23,2171.126238870835,158.17799114287098,37.815073687027066,-0.04,1060.1398395747756,1894.7012074888714,158.17799114287098
77,74077,24,2208.7378380965174,91.18457314586138,39.893828106051785,0.047,2207.604130069814,70.75904421328515,91.18457314586138
77,74077,25,2244.1526701837,110.82827914760664,41.36130539046019,-0.054,1922.4018777321958,-1157.8394653769403,110.82827914760664
77,74077,26,2274.97447279827,134.06646048182694,43.242990293849275,0.04,-1686.4902034876081,-1526.8463070735356,134.06646048182694
77,74077,27,2301.613842129853,156.92121695932073,44.205241127881784,-0.047,-1642.5069842517387,-1612.3266061713432,156.92121695932073
78,74078,20,2056.6604969587765,92.63834568383827,34.0,0.04,-1816.4745682988705,-964.5063724383339,92.63834568383827
78,74078,21,2099.622192699457,110.2995543710592,35.25666533851245,-0.047,-2049.2122534132623,457.3209950756878,110.2995543710592
78,74078,22,2149.300310960572,132.34948088639322,36.85484987894071,0.054,1509.3141360814263,-1530.183866507548,132.34948088639322
78,74078,23,2157.948857586267,156.0266047997291,38.51203457389706,-0.04,1038.5064951394415,1891.625631966079,156.0266047997291
78,74078,24,2209.0555817634863,90.09849108778958,40.101984462487096,0.047,2208.94348499026,22.254065684711765,90.09849108778958
78,74078,25,2231.3449605270566,112.39392811197119,41.291140142420716,-0.054,1926.0324313064632,-1126.6318859437654,112.39392811197119
78,74078,26,2308.603615134313,132.96626029163792,42.58557718902988,0.04,-1722.2533480746113,-1537.3659476055172,132.96626029163792
78,74078,27,2293.439782104217,154.7725057070706,44.2246571103476,-0.047,-1631.5851331609977,-1611.7679694628032,154.7725057070706
79,74079,20,2066.3309456169663,87.66269577646351,34.0,0.04,-1833.698831853469,-952.5083573772616,87.66269577646351
79,74079,21,2102.6210454132083,114.65199036538424,34.58756018835078,-0.047,-2056.987340267199,435.6814691893687,114.65199036538424
79,74079,22,2145.6120080957016,137.52900045210455,36.990942760487265,0.054,1479.7871886534012,-1553.6668772879636,137.52900045210455
79,74079,23,2161.8518291530963,157.29883800307192,38.574675417318524,-0.04,1032.8945757349259,1899.1398386190408,157.29883800307192
79,74079,24,2206.774649849615,90.9871792036205,39.883612939633664,0.047,2204.351370405658,103.38951111978425,90.9871792036205
79,74079,25,2249.2593023705335,113.29894688054048,41.37939271475468,-0.054,1930.616257292797,-1154.0746407304566,113.29894688054048
79,74079,26,2265.518974250211,133.78528157697008,43.18777750869266,0.04,-1677.2696667093626,-1522.938832594531,133.78528157697008
79,74079,27,2262.5132094751452,157.13297924619684,44.52377994039248,-0.047,-1609.206412911634,-1590.4152739751946,157.13297924619684
80,74080,20,2052.608029722863,89.42391319747178,34.19183587405002,0.04,-1815.6353646790883,-957.4277759755084,89.42391319747178
80,74080,21,2115.1982851123344,110.86936316492664,35.223370816668975,-0.047,-2074.364638362135,413.6122972723253,110.86936316492664
80,74080,22,2113.3654776939125,137.03993091470176,36.58507986000601,0.054,1462.7963511634425,-1525.3001269688982,137.03993091470176
80,74080,23,2151.8478850727615,154.96931354881997,38.2953834639048,-0.04,1033.4107257693101,1887.4616797055946,154.96931354881997
80,74080,24,2182.582982676938,85.28393606447335,39.52653073891831,0.047,2180.9304020631525,84.9179464401676,85.28393606447335
80,74080,25,2238.252911360209,111.98614114447611,40.889616991610545,-0.054,1926.125934978963,-1140.094284615912,111.98614114447611
80,74080,26,2255.8299233512857,132.92628006766984,42.58132598136264,0.04,-1688.2354819923,-1496.2050663025086,132.92628006766984
80,74080,27,2284.3627812359628,156.18381196734296,43.94945871006998,-0.047,-1647.0822055758722,-1582.8561287657903,156.18381196734296
81,74081,20,2055.313039845573,90.50169728205972,34.08659072063603,0.04,-1809.1715431559674,-975.2999637003503,90.50169728205972
81,74081,21,2101.5800577578425,112.03303444077142,35.83545164400674,-0.047,-2058.8111965044004,421.82365546940923,112.03303444077142
81,74081,22,2129.601686449644,131.140403065359,36.745905763945004,0.054,1460.250321966577,-1550.1201050646612,131.140403065359
81,74081,23,2164.5882630735123,155.8681724396819,38.88501089012975,-0.04,1051.4656972099747,1892.0523872838053,155.8681724396819
81,74081,24,2228.063926230536,90.9436633147948,39.93861285401646,0.047,2226.771742952254,75.87136587152128,90.9436633147948
81,74081,25,2239.8726201683617,110.12883855599848,40.78976148660967,-0.054,1934.6422158916487,-1128.7997391343306,110.12883855599848
81,74081,26,2268.78347220846,134.40046017072044,42.57315024664681,0.04,-1660.4219307634082,-1546.0845564218637,134.40046017072044
81,74081,27,2281.79312862095,158.70094291361494,44.187575679879195,-0.047,-1631.959160533749,-1594.7693187955947,158.70094291361494
82,74082,20,2120.9618714214184,90.40636441676928,34.02630769506785,0.04,-1871.9471295667145,-997.142519467696,90.40636441676928
82,74082,21,2099.2142482488457,111.24780494458238,35.98315604654743,-0.047,-2056.337827230896,422.10804345603765,111.24780494458238
82,74082,22,2134.0873281657896,133.545445029279,36.773896087816105,0.054,1451.763843981614,-1564.19642805676,133.545445029279
82,74082,23,2152.7891226866177,158.23278894273818,38.017196377200705,-0.04,1014.6756244265455,1898.6664751747255,158.23278894273818
82,74082,24,2197.4435465588167,92.20273497133567,39.68147589684,0.047,2196.332939099999,69.85528567939562,92.20273497133567
82,74082,25,2231.1723077288148,107.5254332943621,40.58665305486153,-0.054,1945.5140228770379,-1092.293483256551,107.5254332943621
82,74082,26,2247.1702929817397,133.92905185983162,43.142110099148795,0.04,-1643.1013679832297,-1532.9684341796726,133.92905185983162
82,74082,27,2318.8525293144185,159.3861924209,44.454420372047856,-0.047,-1635.9113792314693,-1643.4326916575767,159.3861924209
83,74083,20,2066.7005047380267,89.22256424659662,34.60575830002442,0.04,-1819.9549197068143,-979.2931463659784,89.22256424659662
83,74083,21,2114.9287497351443,112.74710107217858,35.47587425712992,-0.047,-2076.3516311038848,402.10386776117696,112.74710107217858
83,74083,22,2146.1850713562535,133.62177779270968,36.47547998178778,0.054,1469.1792785123864,-1564.487969944886,133.62177779270968
83,74083,23,2179.3680179928147,155.57108081175568,38.421032733987275,-0.04,1087.1996498432038,1888.8202347578617,155.57108081175568
83,74083,24,2229.765057938057,89.83670984878447,39.271823246426415,0.047,2228.8024255123723,65.51306458769915,89.83670984878447
83,74083,25,2223.5922074613063,110.35818147795563,41.66366249437442,-0.054,1904.7304984904536,-1147.3290867065791,110.35818147795563
83,74083,26,2261.5201033629583,132.42594378420725,43.291076208283116,0.04,-1673.7696330109763,-1520.8446316192546,132.42594378420725
83,74083,27,2277.9507643610796,160.21148084241813,44.011229168343505,-0.047,-1610.3222802534947,-1611.1864692121806,160.21148084241813
84,74084,20,2074.6395185268243,88.4525759651433,34.08591562549352,0.04,-1839.2511616790418,-959.8355567989278,88.4525759651433
84,74084,21,2101.1583201464264,113.08272376626618,35.4130465363516,-0.047,-2053.512640028109,444.9181088305325,113.08272376626618
84,74084,22,2167.7036021293065,131.0207594509163,37.13321348824309,0.054,1523.278001771459,-1542.2590690294292,131.0207594509163
84,74084,23,2174.650999711334,159.29181160675913,38.014231182430606,-0.04,1057.458860322606,1900.2335986058974,159.29181160675913
84,74084,24,2191.851012189254,89.07273181544534,40.37977972925195,0.047,2191.1329302605563,56.10117256212247,89.07273181544534
84,74084,25,2235.9425290622794,114.85782206272698,41.22834402275227,-0.054,1911.6392774797898,-1159.7733684069358,114.85782206272698
84,74084,26,2291.130135643696,136.89137795266367,42.901248822463856,0.04,-1702.3879265192334,-1533.3468772904084,136.89137795266367
